voc_id,masked_title,masked_content,large_category,middle_category,small_code,small_category,label_confirmed_yn,masking_review_yn,is_synthetic
VOC00110,주행 포인트가 적립되지 않았습니다,[출발지]에서 [도착지]까지 구간을 운전했는데 적립 내역이 확인되지 않습니다.,포인트,적립,S001,주행 포인트 미적립,Y,Y,Y
VOC05823,더 이상 서비스를 이용하지 않습니다 앱에서 확인이 어려워 문의드립니다.,앱에서 탈퇴 메뉴를 찾을 수 없어 문의합니다. 처리 방법을 안내해주세요.,회원,계정관리,S009,회원 탈퇴,Y,Y,Y
VOC04914,차량을 변경했습니다 빠른 확인 요청드립니다.,차량을 교체해서 앱의 등록 정보를 수정하고 싶습니다.,차량,차량정보,S008,차량정보 변경,Y,Y,Y
VOC06674,서비스 실행 불가 문의 처리 방법을 안내해주세요.,재설치 후에도 동일하게 앱이 강제 종료됩니다. 현재 화면에서 직접 수정할 수 없습니다.,앱,오류,S011,앱 실행 오류,Y,Y,Y
VOC09273,기존 전화번호 변경 문의,기존 번호 [전화번호]에서 새 번호 [새전화번호]로 변경하고 싶습니다.,회원,회원정보,S014,휴대전화 번호 변경,Y,Y,Y
VOC01061,포인트 적립 처리 중 문의,[시간]에 주행을 종료했습니다. 포인트 반영 예정 시간을 알고 싶습니다. 처리 방법을 안내해주세요. 앱을 다시 실행해도 같은 상태입니다.,포인트,적립,S002,주행 포인트 적립 지연,Y,Y,Y
VOC06594,포인트가 갑자기 줄었습니다,결제를 취소했는데 차감된 포인트가 복구되지 않았습니다.,포인트,차감,S010,포인트 오차감,Y,Y,Y
VOC03545,최근 주행기록 누락 문의,차량은 정상적으로 운행했는데 주행 데이터가 수집되지 않은 것 같습니다. 앱을 다시 실행해도 같은 상태입니다.,주행,주행기록,S006,주행기록 미반영,Y,Y,Y
VOC04230,주행점수 할인 확인 요청 관련 기준도 함께 알려주세요.,앱에는 할인 대상이라고 나오는데 실제 보험료에 적용됐는지 알고 싶습니다. 처리 방법을 안내해주세요.,보험,할인,S007,보험료 할인 적용 문의,Y,Y,Y
VOC03699,운전한 내역이 앱에 없습니다,해당 시간대의 운전 내역이 누락되어 확인 요청드립니다.,주행,주행기록,S006,주행기록 미반영,Y,Y,Y
VOC00955,운전 후 포인트 반영 시간 문의,주행 후 몇 시간이 지났는데 아직 적립 대기 상태입니다.,포인트,적립,S002,주행 포인트 적립 지연,Y,Y,Y
VOC03371,주행 데이터가 반영되지 않았어요,운전을 완료했지만 최근 주행 목록에 추가되지 않았습니다. 처리 방법을 안내해주세요.,주행,주행기록,S006,주행기록 미반영,Y,Y,Y
VOC07618,사고 접수 후 연락이 없습니다,사건번호 [사고접수번호]와 관련해 현재 처리 단계를 확인하고 싶습니다. 현재 화면에서 직접 수정할 수 없습니다.,사고,처리현황,S012,사고 처리 진행 문의,Y,Y,Y
VOC09413,포인트 적립 기준이 궁금합니다,주행거리와 운전점수에 따라 포인트가 어떻게 산정되는지 알고 싶습니다.,포인트,적립기준,S015,포인트 적립 기준 문의,Y,Y,Y
VOC00692,운전 후 포인트 반영 시간 문의,"포인트가 바로 들어오는지, 일정 시간이 필요한지 문의합니다.",포인트,적립,S002,주행 포인트 적립 지연,Y,Y,Y
VOC08814,새 번호로 인증받고 싶어요 앱에서 확인이 어려워 문의드립니다.,번호 변경 후 로그인 인증 문자가 이전 번호로 발송됩니다. 필요한 확인 항목이 있다면 안내 부탁드립니다.,회원,회원정보,S014,휴대전화 번호 변경,Y,Y,Y
VOC05883,가입 정보 삭제 요청,앱에서 탈퇴 메뉴를 찾을 수 없어 문의드립니다. 빠른 확인 요청드립니다.,회원,계정관리,S009,회원 탈퇴,Y,Y,Y
VOC03670,최근 주행기록 누락 문의,해당 시간대의 운전 내역이 누락되어 확인 요청드립니다.,주행,주행기록,S006,주행기록 미반영,Y,Y,Y
VOC08892,휴대전화 번호를 변경하고 싶습니다,기존 번호 [기존전화번호]에서 새 번호 [변경전화번호]로 변경하고 싶습니다.,회원,회원정보,S014,휴대전화 번호 변경,Y,Y,Y
VOC06272,포인트가 갑자기 줄었습니다,사용한 적이 없는데 [포인트수량] 포인트가 차감된 것으로 표시됩니다. 앱에서 확인이 어려워 문의드립니다.,포인트,차감,S010,포인트 오차감,Y,Y,Y
VOC00337,주행 후 포인트가 없습니다,[출발지]에서 [도착지]까지 구간을 운전했는데 적립 내역이 확인정상적으로 처리되지 않습니다. 현재 화면에서 직접 수정할 수 없습니다.,포인트,적립,S001,주행 포인트 미적립,Y,Y,Y
VOC02805,비밀번호 찾기 인증 오류,비밀번호 찾기 과정에서 [전화번호]로 인증번호가 오지 않습니다. 처리 방법을 안내해주세요.,회원,계정관리,S005,비밀번호 재설정,Y,Y,Y
VOC04431,보험료 할인이 반영됐나요 관련 기준도 함께 알려주세요.,현재 운전점수 기준으로 받을 수 있는 보험료 할인율이 궁금합니다.,보험,할인,S007,보험료 할인 적용 문의,Y,Y,Y
VOC00937,포인트 반영이 늦어지고 있습니다,[주행종료시간]에 주행을 종료했습니다. 포인트 반영 예정 시간을 알고 싶습니다. 관련 기준도 함께 알려주세요.,포인트,적립,S002,주행 포인트 적립 지연,Y,Y,Y
VOC09016,회원정보의 전화번호가 다릅니다,번호 변경 후 로그인 인증 문자가 이전 번호로 발송됩니다.,회원,회원정보,S014,휴대전화 번호 변경,Y,Y,Y
VOC01324,운전 후 포인트 반영 시간 문의,방금 운전한 기록은 보이는데 포인트는 처리 중으로 표시됩니다. 처리 방법을 안내해주세요.,포인트,적립,S002,주행 포인트 적립 지연,Y,Y,Y
VOC02810,비밀번호 찾기 인증 오류 빠른 확인 요청드립니다.,새 비밀번호를 입력했지만 변경이 완료되지 않습니다.,회원,계정관리,S005,비밀번호 재설정,Y,Y,Y
VOC02167,앱 로그인이 되지 않습니다,로그인 버튼을 눌러도 화면이 그대로입니다.,회원,로그인,S004,로그인 오류,Y,Y,Y
VOC03209,비밀번호를 재설정하고 싶습니다 처리 방법을 안내해주세요.,본인 인증 후 비밀번호 재설정 화면으로 이동하지 않습니다.,회원,계정관리,S005,비밀번호 재설정,Y,Y,Y
VOC02813,비밀번호 찾기 인증 오류,새 비밀번호를 입력했지만 변경이 완료정상적으로 처리되지 않습니다.,회원,계정관리,S005,비밀번호 재설정,Y,Y,Y
VOC01684,적립 포인트는 어디서 쓰나요,현재 보유한 포인트를 어디에서 사용할 수 있는지 알려주세요. 빠른 확인 요청드립니다.,포인트,사용,S003,포인트 사용처 문의,Y,Y,Y
VOC01206,주행 포인트는 언제 들어오나요,"포인트가 바로 들어오는지, 일정 시간이 필요한지 확인 요청드립니다. 필요한 확인 항목이 있다면 안내 부탁드립니다.",포인트,적립,S002,주행 포인트 적립 지연,Y,Y,Y
VOC07873,보상 처리 단계 문의,보상 심사가 어느 단계까지 진행됐는지 확인 부탁드립니다. 확인 부탁드립니다.,사고,처리현황,S012,사고 처리 진행 문의,Y,Y,Y
VOC05120,새 차량으로 바꾸고 싶어요,기존 차량을 삭제하고 새 차량을 등록하는 방법을 알려주세요.,차량,차량정보,S008,차량정보 변경,Y,Y,Y
VOC04864,새 차량으로 바꾸고 싶어요,기존 차량 [기존차량번호]에서 새 차량 [새차량번호]로 변경했습니다.,차량,차량정보,S008,차량정보 변경,Y,Y,Y
VOC06755,앱이 계속 종료됩니다,특정 메뉴에 들어가면 화면이 멈추는 현상이 반복됩니다. 앱에서 확인이 어려워 문의드립니다.,앱,오류,S011,앱 실행 오류,Y,Y,Y
VOC09494,운전점수와 포인트 관계,짧은 거리 주행도 포인트 적립 대상인지 문의드립니다.,포인트,적립기준,S015,포인트 적립 기준 문의,Y,Y,Y
VOC00604,운전했는데 포인트가 안 들어왔어요,[출발지]-[도착지] 구간을 운전했는데 적립 내역이 확인되지 않습니다. 필요한 확인 항목이 있다면 안내 부탁드립니다.,포인트,적립,S001,주행 포인트 미적립,Y,Y,Y
VOC05384,서비스 계정을 삭제하고 싶어요 확인 부탁드립니다.,앱에서 탈퇴 메뉴를 찾을 수 없어 문의드립니다. 현재 화면에서 직접 수정할 수 없습니다.,회원,계정관리,S009,회원 탈퇴,Y,Y,Y
VOC08677,회원정보의 전화번호가 다릅니다,새 번호로 본인 인증을 진행하는 방법을 알려주세요.,회원,회원정보,S014,휴대전화 번호 변경,Y,Y,Y
VOC09919,주행 포인트 산정 방법 문의,포인트를 받기 위한 최소 주행 조건이 궁금합니다. 확인 부탁드립니다. 현재 화면에서 직접 수정할 수 없습니다.,포인트,적립기준,S015,포인트 적립 기준 문의,Y,Y,Y
VOC03180,비밀번호 찾기 인증 오류 처리 방법을 안내해주세요.,비밀번호 찾기 과정에서 [기존전화번호]로 인증번호가 오지 않습니다. 이전에 정상적으로 이용한 적이 있습니다.,회원,계정관리,S005,비밀번호 재설정,Y,Y,Y
VOC01162,포인트 반영이 늦어지고 있습니다 앱에서 확인이 어려워 문의드립니다.,방금 운전한 기록은 보이는데 포인트는 처리 중으로 표시됩니다.,포인트,적립,S002,주행 포인트 적립 지연,Y,Y,Y
VOC09586,포인트 적립 기준이 궁금합니다,급가속이나 급감속 기록이 포인트 적립에 영향을 주나요? 빠른 확인 요청드립니다.,포인트,적립기준,S015,포인트 적립 기준 문의,Y,Y,Y
VOC00367,운전했는데 포인트가 안 들어왔어요,지난 주행 건에 대한 포인트를 받지 못했습니다. 확인 부탁드립니다. 관련 기준도 함께 알려주세요.,포인트,적립,S001,주행 포인트 미적립,Y,Y,Y
VOC04420,보험료 할인 혜택이 궁금합니다 앱에서 확인이 어려워 문의드립니다.,현재 운전점수 기준으로 받을 수 있는 보험료 할인율이 궁금합니다.,보험,할인,S007,보험료 할인 적용 문의,Y,Y,Y
VOC00410,주행 포인트 미적립 문의,[주행일]에 주행을 완료했는데 포인트가 아직 적립되지 않았습니다.,포인트,적립,S001,주행 포인트 미적립,Y,Y,Y
VOC04477,안전운전 할인 적용 여부 문의 관련 기준도 함께 알려주세요.,현재 운전점수 기준으로 받을 수 있는 보험료 할인율이 궁금합니다. 앱에서 확인이 어려워 문의드립니다.,보험,할인,S007,보험료 할인 적용 문의,Y,Y,Y
VOC07031,앱이 계속 종료됩니다,재설치 후에도 동일하게 앱이 강제 종료됩니다.,앱,오류,S011,앱 실행 오류,Y,Y,Y
VOC07465,사고 접수 후 연락이 없습니다 앱에서 확인이 어려워 문의드립니다.,사고 접수 이후 진행 상황 안내를 받지 못했습니다.,사고,처리현황,S012,사고 처리 진행 문의,Y,Y,Y
VOC09307,새 번호로 인증받고 싶어요 확인 부탁드립니다.,휴대전화 번호를 바꿨는데 앱 회원정보에는 이전 번호가 표시됩니다.,회원,회원정보,S014,휴대전화 번호 변경,Y,Y,Y
VOC09910,포인트 지급 조건 안내 요청,짧은 거리 주행도 포인트 적립 대상인지 문의드립니다.,포인트,적립기준,S015,포인트 적립 기준 문의,Y,Y,Y
VOC06073,포인트 차감 내역이 이상합니다,포인트 사용 이력과 실제 잔액이 맞지 않습니다.,포인트,차감,S010,포인트 오차감,Y,Y,Y
VOC07462,사건번호 처리 상태 확인,보상 심사가 어느 단계까지 진행됐는지 확인 부탁드립니다.,사고,처리현황,S012,사고 처리 진행 문의,Y,Y,Y
VOC03067,새 비밀번호 등록 문의 빠른 확인 요청드립니다.,비밀번호가 기억나지 않아 재설정하려고 합니다. 관련 기준도 함께 알려주세요. 필요한 확인 항목이 있다면 안내 부탁드립니다.,회원,계정관리,S005,비밀번호 재설정,Y,Y,Y
VOC02687,비밀번호 찾기 인증 오류,비밀번호 찾기 과정에서 [전화번호]로 인증번호가 오지 않습니다.,회원,계정관리,S005,비밀번호 재설정,Y,Y,Y
VOC08014,보험 계약자 정보 오류,갱신한 계약이 앱에서 이전 계약으로 보입니다.,보험,계약정보,S013,계약정보 불일치,Y,Y,Y
VOC08088,증권 정보 수정 문의,증권번호 [계약번호]의 차량정보가 현재 차량과 일치하지 않습니다. 확인 부탁드립니다.,보험,계약정보,S013,계약정보 불일치,Y,Y,Y
VOC04375,계약 할인 적용 상태 문의 관련 기준도 함께 알려주세요.,증권번호 [증권번호] 계약에 안전운전 할인이 적용됐는지 확인하고 싶습니다. 앱을 다시 실행해도 같은 상태입니다.,보험,할인,S007,보험료 할인 적용 문의,Y,Y,Y
VOC08142,계약정보가 다르게 표시됩니다,증권번호 [계약번호]의 차량정보가 현재 차량과 일치하지 않습니다. 처리 방법을 안내해주세요.,보험,계약정보,S013,계약정보 불일치,Y,Y,Y
VOC02552,앱 로그인이 되지 않습니다,[오류코드] 메시지가 표시되면서 앱에 접속할 수 없습니다.,회원,로그인,S004,로그인 오류,Y,Y,Y
VOC09353,주행 포인트 산정 방법 문의,포인트를 받기 위한 최소 주행 조건이 궁금합니다.,포인트,적립기준,S015,포인트 적립 기준 문의,Y,Y,Y
VOC00285,주행 후 포인트가 없습니다,[주행일]에 주행을 완료했는데 포인트가 아직 적립되지 않았습니다. 필요한 확인 항목이 있다면 안내 부탁드립니다.,포인트,적립,S001,주행 포인트 미적립,Y,Y,Y
VOC09058,등록 연락처 수정 요청 앱에서 확인이 어려워 문의드립니다.,등록된 연락처가 실제 사용하는 번호와 달라 수정 요청드립니다.,회원,회원정보,S014,휴대전화 번호 변경,Y,Y,Y
VOC08702,기존 전화번호 변경 문의,새 번호로 본인 인증을 진행하는 방법을 알려주세요.,회원,회원정보,S014,휴대전화 번호 변경,Y,Y,Y
VOC00791,운전 후 포인트 반영 시간 문의,오늘 주행을 마쳤는데 포인트가 아직 반영되지 않았습니다. 보통 얼마나 걸리나요?,포인트,적립,S002,주행 포인트 적립 지연,Y,Y,Y
VOC01966,보유 포인트 사용 방법,앱에 [금액] 포인트가 있는데 사용 가능한 항목을 확인하고 싶습니다. 확인 부탁드립니다.,포인트,사용,S003,포인트 사용처 문의,Y,Y,Y
VOC00210,운전했는데 포인트가 안 들어왔어요 처리 방법을 안내해주세요.,[주행구간] 구간을 운전했는데 적립 내역이 확인되지 않습니다.,포인트,적립,S001,주행 포인트 미적립,Y,Y,Y
VOC09841,어떤 주행이 포인트 대상인가요 앱에서 확인이 어려워 문의드립니다.,짧은 거리 주행도 포인트 적립 대상인지 문의드립니다.,포인트,적립기준,S015,포인트 적립 기준 문의,Y,Y,Y
